study_id,model_id,assessment_framework,assessment_part,domain,judgment,rationale,evidence_url,reviewer
S-10.1038/s41598-025-97885-5,M070-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12008390/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-97885-5,M070-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12008390/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-97885-5,M070-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12008390/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-97885-5,M070-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12008390/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-57148-3,M071-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13522443/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-09046-3,M072-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12218136/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,applicability_participants,high,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21093273,M073-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8125973/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001301,M074-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13029810/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3389/fmed.2024.1309720,M075-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236545/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/bioengineering13020141,M076-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12938521/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/bioengineering13020141,M076-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12938521/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/bioengineering13020141,M076-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12938521/,single-pass AI-assisted audit; author sign-off pending
